Provincia,Partido,Localidad,Poblacion,ADSL,Cablemodem,Dial Up,Fibra optica,Satelital,Wireless,Telefonia Fija,3G,4G,Link,Latitud,Longitud
SANTA FE,Rosario,Zavalla,4966,SI,SI,--,--,--,SI,SI,SI,SI,82084320,-33.02156983,-60.87930349
SANTA FE,San Cristóbal,Aguará Grande,96,--,--,--,--,SI,SI,--,--,--,82091010,-30.10930906,-60.94375393
SANTA FE,San Cristóbal,Ambrosetti,905,--,--,--,--,SI,SI,SI,--,SI,82091020,-30.01699957,-61.5765785
SANTA FE,San Cristóbal,Arrufo,1764,SI,SI,--,SI,--,--,SI,SI,SI,82091030,-30.23414953,-61.7285807
SANTA FE,San Cristóbal,Balneario La Verde,8,--,--,--,--,SI,--,--,--,--,82091040,-29.98273735,-61.24286591
SANTA FE,San Cristóbal,Capivara,102,--,--,--,--,SI,--,--,--,--,82091050,-30.46150282,-61.27227351
SANTA FE,San Cristóbal,Ceres,14499,SI,SI,--,--,--,SI,SI,SI,SI,82091060,-29.88233713,-61.94523743
SANTA FE,San Cristóbal,Colonia Ana,16,--,--,--,--,--,SI,--,--,--,82091070,-30.14499984,-61.91479175
SANTA FE,San Cristóbal,Colonia Bossi,111,SI,--,--,SI,--,SI,--,--,SI,82091080,-30.66912452,-61.78960303
SANTA FE,San Cristóbal,Colonia Rosa,562,--,--,--,--,--,SI,--,--,SI,82091090,-30.30227859,-61.98449137
SANTA FE,San Cristóbal,Constanza,129,--,--,--,--,--,--,SI,--,--,82091100,-30.66463391,-61.32075522
SANTA FE,San Cristóbal,Curupaity,220,--,--,--,--,--,SI,--,--,--,82091110,-30.39791189,-61.65180442
SANTA FE,Castellanos,Bauer y Sigel,290,SI,--,--,--,--,SI,SI,--,--,82021060,-31.27312322,-61.9448855
SANTA FE,Castellanos,Bella Italia,1070,SI,SI,--,SI,--,SI,SI,SI,SI,82021070,-31.28397951,-61.40934252
SANTA FE,Castellanos,Castellanos,226,--,SI,--,--,--,SI,SI,--,--,82021080,-31.20853966,-61.72559556
SANTA FE,Castellanos,Colonia Bicha,187,SI,--,--,SI,--,--,--,--,SI,82021090,-30.85578113,-61.85091474
SANTA FE,Castellanos,Colonia Cello,118,--,--,--,--,--,SI,SI,--,SI,82021100,-31.43384973,-61.84170217
SANTA FE,Castellanos,Colonia Margarita,269,--,SI,--,--,--,--,SI,--,--,82021110,-31.68683342,-61.64929688
SANTA FE,Castellanos,Colonia Raquel,123,SI,--,--,SI,--,SI,SI,--,--,82021120,-30.83922356,-61.48971116
SANTA FE,Castellanos,Coronel Fraga,330,--,--,--,--,--,SI,SI,--,--,82021130,-31.17615862,-61.919462
SANTA FE,Castellanos,Egusquiza,279,--,--,--,--,--,--,--,--,SI,82021140,-31.09762475,-61.62831241
SANTA FE,Castellanos,Esmeralda,594,--,SI,--,--,--,--,SI,--,SI,82021150,-31.61785865,-61.93292587
SANTA FE,Castellanos,Estación Clucellas,782,--,SI,--,--,--,SI,SI,--,SI,82021160,-31.52416915,-61.72064571
SANTA FE,Castellanos,Estacion Presidente Roca,0,--,--,--,--,--,--,--,--,--,82021420,-31.23191805,-61.6101076
SANTA FE,Castellanos,Estación Saguier,105,--,SI,--,--,--,SI,--,--,--,82021170,-31.31746038,-61.69400347
SANTA FE,Castellanos,Eusebia y Carolina,746,SI,--,--,SI,--,--,--,--,SI,82021180,-30.94761357,-61.85777353
SANTA FE,Castellanos,Eustolia,22,--,--,--,--,--,SI,--,--,--,82021190,-31.57774485,-61.78366618
SANTA FE,Castellanos,Frontera,10520,--,--,--,SI,--,--,--,SI,SI,82021200,-31.43139908,-62.06349174
SANTA FE,Castellanos,Garibaldi,142,--,--,--,--,--,--,SI,--,--,82021210,-31.65202773,-61.80539075
SANTIAGO DEL ESTERO,Capital,Yanda,201,--,--,--,--,--,SI,--,--,--,86049130,-27.8717,-64.2444
BUENOS AIRES,General Arenales,La Trinidad,308,--,SI,--,SI,--,SI,--,--,--,6294070,-34.10685494,-61.13170207
BUENOS AIRES,General Belgrano,General Belgrano,15394,SI,SI,SI,SI,SI,SI,SI,SI,SI,6301010,-35.76945774,-58.49446151
BUENOS AIRES,General Belgrano,Gorchs,338,--,--,--,--,SI,SI,SI,SI,SI,6301020,-35.67337296,-58.95829996
BUENOS AIRES,General Guido,General Guido,1291,--,--,SI,SI,--,SI,SI,SI,SI,6308010,-36.64316518,-57.7905019
BUENOS AIRES,General Guido,Labarden,799,--,--,--,--,--,SI,SI,SI,SI,6308020,-36.94896685,-58.10356718
BUENOS AIRES,General Juan Madariaga,Barrio Kennedy,0,--,--,--,--,--,--,--,SI,SI,6315010,-37.00622177,-57.14172559
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,18089,SI,SI,SI,SI,SI,--,SI,SI,SI,6315010,-36.996773,-57.13747691
BUENOS AIRES,General La Madrid,General La Madrid,8073,SI,--,SI,SI,--,SI,SI,SI,SI,6322010,-37.25039925,-61.25957941
BUENOS AIRES,General La Madrid,La Colina,663,--,--,--,--,--,--,SI,--,--,6322020,-37.36076902,-61.53484879
BUENOS AIRES,General La Madrid,Las Martinetas,215,--,--,--,--,--,SI,SI,--,--,6322030,-37.19808135,-61.1220424
BUENOS AIRES,General La Madrid,Líbano,292,--,--,--,--,--,--,SI,--,--,6322040,-37.53362138,-61.28657501
BUENOS AIRES,General La Madrid,Pontaut,68,--,--,--,--,--,--,--,SI,--,6322050,-37.7317699,-61.32309572
BUENOS AIRES,General Las Heras,General Hornos,194,--,--,--,--,--,--,--,--,SI,6329010,-34.89377633,-58.91722153
BUENOS AIRES,Navarro,Navarro,13224,SI,SI,SI,SI,SI,SI,SI,SI,SI,6574030,-35.0036066,-59.27741632
BUENOS AIRES,Navarro,Villa Moll (Est. Moll),592,--,--,--,SI,--,SI,SI,--,--,6574040,-35.07824906,-59.65194554
BUENOS AIRES,Necochea,Claraz,639,--,--,--,--,--,SI,SI,--,--,6581010,-37.89182696,-59.28669778
BUENOS AIRES,Necochea,Costa Bonita,0,--,--,--,--,--,SI,--,SI,SI,6581040,-38.559592,-58.6306517
BUENOS AIRES,Necochea,Energía,63,--,--,--,--,--,SI,--,--,--,6581025,-38.55801253,-59.33645667
BUENOS AIRES,Necochea,Juan N. Fernández,2721,SI,--,--,--,SI,SI,SI,SI,SI,6581030,-38.00917878,-59.26349883
BUENOS AIRES,Necochea,Necochea - Quequén,84784,SI,SI,SI,SI,SI,SI,SI,SI,SI,6581040,-38.57117023,-58.77024198
BUENOS AIRES,Necochea,Nicanor Olivera (Est. La Dulce),2131,SI,--,SI,--,--,SI,SI,SI,--,6581050,-38.2846362,-59.20275425
BUENOS AIRES,Necochea,Ramón Santamarina,430,--,--,--,--,--,--,SI,SI,SI,6581060,-38.45038973,-59.33111544
BUENOS AIRES,Olavarría,Blancagrande,65,--,--,--,--,--,--,--,--,--,6595010,-36.53288871,-60.88245491
BUENOS AIRES,Olavarría,Colonia Hinojo,3841,--,--,--,--,--,SI,--,--,SI,6595070,-36.88006945,-60.1780553
BUENOS AIRES,Olavarría,Colonia Nievas,10,--,--,--,--,--,--,--,--,--,6595030,-36.86413703,-60.08164247
BUENOS AIRES,Olavarría,Colonia San Miguel,902,--,--,--,--,--,--,--,--,--,6595040,-36.94956598,-60.11089541
BUENOS AIRES,Olavarría,Espigas,492,--,--,--,--,--,--,SI,--,--,6595050,-36.41227324,-60.67306946
CABA,COMUNA 11,VILLA SANTA RITA,33325,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.61619362,-58.48295735
CORDOBA,Río Primero,Capilla de los Remedios,797,--,--,--,--,--,--,SI,SI,SI,14105030,-31.43020658,-63.83214969
CORDOBA,Río Primero,Chalacea,179,--,--,--,--,--,--,--,--,--,14105040,-30.75457073,-63.56822659
CORDOBA,Río Primero,Colonia Las Cuatro Esquinas,107,--,--,--,--,--,--,SI,--,--,14105050,-31.17358516,-63.33759219
CORDOBA,Río Primero,Diego de Rojas,509,--,--,--,SI,--,--,SI,--,SI,14105060,-31.02864042,-63.34027955
CORDOBA,Río Primero,El Alcalde (Est. Tala Norte),79,--,--,--,--,--,--,--,--,--,14105070,-31.11613968,-63.60174105
CORDOBA,Río Primero,El Crispín,212,--,--,--,--,--,--,--,--,--,14105080,-31.0179716,-63.60516506
CORDOBA,Río Primero,Esquina,184,--,--,--,SI,SI,--,SI,--,SI,14105090,-31.07729113,-63.79356278
CORDOBA,Río Primero,Kilómetro 658,365,--,--,--,--,--,--,SI,--,--,14105100,-31.37018094,-63.53260255
CORDOBA,Río Primero,La Para,3404,--,SI,--,SI,SI,SI,SI,SI,SI,14105110,-30.89253597,-63.00106627
CORDOBA,Río Primero,La Posta,234,--,--,--,--,--,--,SI,--,--,14105120,-30.5653596,-63.51630537
CORDOBA,Río Primero,La Puerta,2185,--,--,--,SI,--,SI,SI,SI,SI,14105130,-30.89260512,-63.2532712
CORDOBA,Río Primero,La Quinta,150,--,--,--,--,--,SI,SI,--,--,14105140,-31.06225885,-63.15012818
CORDOBA,Río Primero,Las Gramillas,109,--,--,--,--,--,--,SI,--,SI,14105150,-31.08825551,-63.24184446
CORDOBA,Río Primero,Las Saladas,134,--,--,--,--,--,--,SI,--,--,14105160,-30.7594681,-63.20350273
CORDOBA,Río Primero,Maquinista Gallini,69,--,--,--,--,--,--,--,--,--,14105170,-30.90744197,-63.53211861
CORDOBA,Río Primero,Monte del Rosario,114,--,--,--,--,--,--,--,--,--,14105180,-30.98260263,-63.60178504
CORDOBA,Río Primero,Montecristo,9254,SI,--,--,SI,SI,SI,SI,SI,SI,14105190,-31.34385387,-63.94577356
CORDOBA,Río Primero,Obispo Trejo,2420,--,--,--,--,--,--,--,SI,SI,14105200,-30.78119245,-63.41304943
CORDOBA,Río Primero,Piquillín,1347,SI,--,--,--,--,--,SI,SI,SI,14105210,-31.29958444,-63.75910507
CORDOBA,Río Primero,Plaza de Mercedes,67,--,--,--,--,--,--,--,--,--,14105220,-30.97805145,-63.2596192
CORDOBA,Río Primero,Pueblo Comechingones,287,--,--,--,--,--,--,SI,--,SI,14105230,-31.16854859,-63.60758209
CORDOBA,Río Primero,Río Primero,7044,SI,--,--,SI,--,SI,SI,SI,SI,14105240,-31.32918385,-63.62186673
CORDOBA,Río Primero,Sagrada Familia,84,--,--,--,--,--,--,--,--,--,14105250,-31.28972823,-63.4454717
CORDOBA,Río Primero,Santa Rosa de Río Primero,7761,SI,--,--,SI,--,SI,SI,SI,SI,14105260,-31.15147721,-63.40159126
CORDOBA,Río Primero,Villa Fontana,938,--,--,--,SI,--,SI,SI,--,SI,14105270,-30.89400883,-63.1159182
ENTRE RIOS,Paraná,Colonia Avellaneda,2970,SI,--,--,--,--,SI,SI,SI,SI,30084060,-31.76806905,-60.40502206
ENTRE RIOS,Paraná,Colonia Crespo,69,--,--,--,--,--,--,--,--,--,30084065,-31.6777727,-60.24368809
ENTRE RIOS,Paraná,Colonia Merou,0,--,--,--,--,--,--,--,--,--,30084110,-31.90050807,-60.30168466
ENTRE RIOS,Paraná,Crespo,19536,SI,SI,--,SI,--,SI,SI,SI,SI,30084070,-32.03464918,-60.31075143
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,82,--,--,--,--,--,SI,--,--,--,30084095,-31.38833,-60.0167
ENTRE RIOS,Paraná,El Palenque,155,--,--,--,--,--,SI,SI,--,SI,30084080,-31.66257481,-60.17511448
ENTRE RIOS,Paraná,El Pingo,766,--,--,--,--,--,SI,SI,SI,SI,30084090,-31.5838497,-59.89380694
ENTRE RIOS,Paraná,El Ramblón,0,--,--,--,--,--,--,--,--,SI,30084095,-31.84804738,-60.09274877
ENTRE RIOS,Paraná,El Ramblón,0,--,--,--,--,--,SI,--,--,SI,30084095,-31.84804738,-60.09274877
ENTRE RIOS,Paraná,Hasenkamp,4805,--,SI,--,SI,SI,SI,SI,SI,SI,30084100,-31.51330524,-59.83696962
ENTRE RIOS,Paraná,Hernandarias,5373,--,SI,--,--,--,SI,SI,SI,SI,30084110,-31.23245007,-59.98725764
ENTRE RIOS,Paraná,La Picada,564,SI,--,--,SI,--,--,SI,SI,SI,30084120,-31.72671008,-60.2971793
ENTRE RIOS,Paraná,Las Tunas,101,--,--,--,--,--,SI,--,--,--,30084130,-31.87060957,-59.73243611
ENTRE RIOS,Paraná,María Grande,7557,--,SI,SI,SI,--,SI,SI,SI,SI,30084140,-31.6660715,-59.90443793
ENTRE RIOS,Paraná,Oro Verde,4116,SI,SI,--,--,--,SI,SI,SI,SI,30084150,-31.82573555,-60.51827282
JUJUY,Yavi,Barrios,187,--,--,--,SI,--,--,--,--,--,38112010,-22.24627796,-65.52787171
JUJUY,Yavi,Cangrejillos,181,--,--,--,SI,--,--,--,--,--,38112020,-22.42296131,-65.58012475
JUJUY,Yavi,El Cóndor,146,--,--,--,--,--,--,SI,--,--,38112030,-22.38345124,-65.32790483
JUJUY,Yavi,La Intermedia,178,--,--,--,SI,--,--,--,--,--,38112040,-22.42248859,-65.70038508
JUJUY,Yavi,La Quiaca,16874,SI,--,--,SI,SI,SI,SI,--,SI,38112050,-22.10003099,-65.59626249
JUJUY,Yavi,Llulluchayoc,91,--,--,--,--,--,--,--,--,--,38112060,-22.51521695,-65.37029375
JUJUY,Yavi,Pumahuasi,233,--,--,--,SI,--,--,--,--,SI,38112070,-22.28905798,-65.67867666
JUJUY,Yavi,San Jose,0,--,--,--,--,--,--,--,--,--,38112040,-22.13782711,-65.30978862
JUJUY,Yavi,Yavi,378,--,--,--,--,SI,--,--,--,--,38112080,-22.130283,-65.46169
JUJUY,Yavi,Yavi Chico,33,--,--,--,SI,--,--,--,--,--,38112090,-22.09099839,-65.46506312
LA PAMPA,Atreucó,Doblas,1586,--,SI,--,SI,SI,SI,SI,--,--,42007010,-37.15218388,-64.01405509
LA PAMPA,Atreucó,Macachín,4814,--,--,--,SI,SI,SI,SI,--,SI,42007020,-37.13695554,-63.66714184
LA PAMPA,Atreucó,Miguel Riglos,2034,--,--,--,SI,SI,SI,SI,--,SI,42007030,-36.85387491,-63.68818461
LA PAMPA,Atreucó,Rolón,678,--,--,--,--,SI,SI,SI,--,SI,42007040,-37.16682421,-63.4171582
LA PAMPA,Atreucó,Tomas M. Anchorena,307,--,--,SI,--,SI,SI,SI,--,--,42007050,-36.84066069,-63.52050216
LA PAMPA,Caleu Caleu,Anzoategui,68,--,--,--,--,SI,--,--,--,--,42014010,-38.96305268,-63.86088825
LA PAMPA,Caleu Caleu,La Adela,1904,--,SI,--,--,SI,SI,--,SI,SI,42014020,-38.97396185,-64.08931669
SANTIAGO DEL ESTERO,Choya,Ancaján,166,--,--,--,--,--,--,--,--,--,86063010,-28.44359758,-64.8622052
MENDOZA,Las Heras,Las Heras,189067,SI,SI,SI,SI,SI,SI,SI,SI,SI,50049050,-32.84992369,-68.84525673
MENDOZA,Las Heras,Los Penitentes,2,--,--,--,--,--,--,--,--,--,50049060,-32.83695043,-69.85392129
MENDOZA,Las Heras,Panquehua,0,--,--,--,SI,--,--,--,SI,SI,50049040,-32.83492364,-68.8451652
MENDOZA,Las Heras,Papagayos,0,--,--,--,--,SI,--,--,SI,SI,50049040,-32.8219,-68.8964
MENDOZA,Las Heras,Polvaredas,128,--,--,--,--,--,--,--,--,--,50049080,-32.81903848,-69.70973466
MENDOZA,Las Heras,Puente del Inca,126,--,--,--,--,SI,--,--,SI,SI,50049090,-32.81988356,-69.92500205
MENDOZA,Las Heras,Punta de Vacas,18,--,--,--,--,--,--,--,--,--,50049100,-32.84880636,-69.7763007
MENDOZA,Las Heras,Sierras De Encalada,0,--,--,--,--,--,--,--,SI,SI,50049040,-32.98694603,-68.94850918
MENDOZA,Las Heras,Uspallata,3810,SI,--,SI,SI,--,--,SI,SI,SI,50049110,-32.59553453,-69.35820537
MENDOZA,Lavalle,3 de Mayo,516,--,--,--,--,--,SI,SI,--,SI,50056150,-32.67552795,-68.6462113
MENDOZA,Lavalle,Barrio Alto del Olvido,266,--,--,--,--,--,--,--,--,--,50056010,-32.67277942,-68.59224738
MENDOZA,Lavalle,Barrio Jocolí II,163,--,--,--,--,--,--,--,--,--,50056020,-32.67407931,-68.66926962
MENDOZA,Lavalle,Barrio La Esperanza,0,--,--,--,--,--,--,--,--,--,50056040,-32.67357286,-68.3840803
MENDOZA,Lavalle,Barrio La Palmera,136,--,--,--,--,--,--,--,--,--,50056030,-32.69693283,-68.55062132
MENDOZA,Lavalle,Barrio La Pega,392,--,--,--,--,--,--,SI,--,--,50056040,-32.812859,-68.68353732
MENDOZA,Lavalle,Barrio Lagunas de Bartoluzzi,290,--,--,--,--,--,--,--,--,--,50056050,-32.61110887,-68.57147463
MENDOZA,Lavalle,Barrio Los Jarilleros,831,--,--,--,--,--,--,--,--,--,50056060,-32.71539657,-68.65840218
MENDOZA,Lavalle,Barrio Los Olivos,73,SI,--,--,--,--,--,SI,--,--,50056070,-32.69721557,-68.32955801
MENDOZA,Lavalle,Barrio Virgen del Rosario,211,--,--,--,--,--,--,--,--,--,50056075,-32.70275972,-68.31249219
MENDOZA,Lavalle,Costa de Araujo,2816,--,--,--,SI,--,SI,--,SI,SI,50056080,-32.75689436,-68.40859519
SALTA,Cafayate,Cafayate,13698,SI,--,--,SI,SI,SI,SI,SI,SI,66021010,-26.07653844,-65.98628973
SALTA,Cafayate,Tolombón,300,--,--,--,--,--,SI,--,--,SI,66021020,-26.20295747,-65.94679577
SALTA,Capital,Atocha,730,--,--,--,SI,--,SI,SI,SI,SI,66028010,-24.81667161,-65.47871804
SALTA,Capital,El Tipal - La Almudena,0,--,--,--,--,SI,SI,--,SI,SI,66028010,-24.7589,-65.4719
SALTA,Capital,La Ciénaga y Barrio San Rafael,5342,--,--,--,--,--,SI,--,--,SI,66028030,-24.8,-65.4833
SALTA,Capital,Las Costas,442,--,--,--,--,--,SI,--,SI,--,66028040,-24.76904981,-65.48603336
SALTA,Capital,Salta,520683,SI,SI,SI,SI,SI,SI,SI,SI,SI,66028050,-24.78237664,-65.414133
SALTA,Capital,Villa San Lorenzo,7004,SI,SI,--,SI,SI,SI,SI,SI,SI,66028060,-24.73330099,-65.48478914
SALTA,Cerrillos,Barrio El Congreso,0,--,--,--,SI,--,--,--,--,SI,66035030,-24.87743144,-65.47846422
SALTA,Cerrillos,Barrio Las Tunas,0,--,--,--,SI,--,--,--,--,SI,66035030,-24.85816861,-65.39913414
SALTA,Cerrillos,Barrio Los Olmos,0,--,--,--,--,--,--,--,--,--,66035030,-24.87843066,-65.46628993
SALTA,Cerrillos,Barrio Los Pinares,0,SI,--,--,SI,--,SI,--,--,--,66035030,-24.85816861,-65.39913414
SANTIAGO DEL ESTERO,Copo,Urutaú,137,--,--,--,--,--,SI,--,--,SI,86056090,-25.71237705,-63.04127532
BUENOS AIRES,General Las Heras,General Las Heras (Est. Las Heras),11331,SI,SI,SI,SI,--,SI,SI,SI,SI,6329020,-34.92677391,-58.94534079
BUENOS AIRES,General Las Heras,La Choza,41,--,--,--,--,--,--,--,--,--,6329030,-34.78299083,-59.10956477
BUENOS AIRES,General Las Heras,Lozano,0,--,--,--,--,SI,--,--,--,--,6329020,-34.85427963,-59.05334513
BUENOS AIRES,General Las Heras,Plomer,198,--,--,--,--,--,--,SI,--,--,6329050,-34.79411937,-59.02797569
BUENOS AIRES,General Las Heras,Villars,1147,--,SI,SI,SI,--,--,SI,--,--,6329060,-34.83002419,-58.94225894
BUENOS AIRES,General Lavalle,Chacras de San Clemente,0,--,--,--,--,--,SI,--,--,--,6336020,-36.40808519,-56.94335533
BUENOS AIRES,General Lavalle,General Lavalle,1827,--,SI,--,SI,SI,SI,SI,SI,SI,6336020,-36.40808519,-56.94335533
BUENOS AIRES,General Lavalle,Pavón,942,--,--,--,SI,--,SI,--,SI,SI,6336030,-36.70895377,-56.75984336
BUENOS AIRES,General Paz,Barrio Río Salado,265,--,--,--,--,--,--,--,--,--,6343010,-35.69363776,-58.44731361
BUENOS AIRES,General Paz,Loma Verde,657,--,--,--,--,--,SI,SI,SI,SI,6343020,-35.27474901,-58.40417019
BUENOS AIRES,General Paz,Ranchos,7916,SI,--,SI,SI,--,SI,SI,SI,SI,6343030,-35.51735202,-58.31842471
BUENOS AIRES,General Paz,Villanueva (Ap. Río Salado),537,--,--,--,--,--,SI,SI,--,--,6343040,-35.67762711,-58.43509232
BUENOS AIRES,General Pinto,Colonia San Ricardo (Est. Iriarte),811,SI,--,--,--,--,SI,SI,SI,SI,6351010,-34.41621373,-61.92801417
LA RIOJA,Arauco,Termas de Santa Teresita,124,--,--,--,--,--,--,--,--,--,46007045,-28.59177497,-66.55638859
BUENOS AIRES,Olavarría,Hinojo,3841,SI,--,--,--,SI,--,SI,SI,SI,6595060,-36.88051207,-60.17719402
BUENOS AIRES,Olavarría,Olavarría,89721,SI,SI,SI,SI,SI,--,SI,SI,SI,6595070,-36.89209358,-60.31800466
BUENOS AIRES,Olavarría,Recalde,385,--,--,--,--,--,--,SI,--,--,6595080,-36.65150162,-61.08450403
BUENOS AIRES,Olavarría,Santa Luisa,40,--,--,--,--,--,--,--,SI,--,6595090,-37.12567902,-60.41587067
BUENOS AIRES,Olavarría,Sierra Chica,4812,--,SI,--,--,--,--,--,SI,SI,6595100,-36.84323822,-60.22342714
BUENOS AIRES,Olavarría,Sierras Bayas,3849,SI,--,SI,--,--,--,SI,--,--,6595110,-36.92252381,-60.21579254
BUENOS AIRES,Olavarría,Villa Alfredo Fortabat,3451,SI,--,--,--,--,--,SI,SI,SI,6595120,-36.98027146,-60.27908284
BUENOS AIRES,Olavarría,Villa Arrieta,0,--,--,--,--,--,--,--,SI,SI,6595080,-36.94366054,-60.15782718
BUENOS AIRES,Olavarría,Villa La Serranía,167,--,--,--,--,--,--,--,--,SI,6595130,-36.99036321,-60.31080812
BUENOS AIRES,Patagones,Bahía San Blas,611,--,--,SI,--,--,SI,SI,SI,SI,6602010,-40.56022461,-62.23806431
BUENOS AIRES,Patagones,Cardenal Cagliero,89,--,--,--,--,--,--,--,--,SI,6602020,-40.65220001,-62.75759721
BUENOS AIRES,Patagones,Carmen de Patagones,20533,SI,--,SI,SI,SI,SI,SI,SI,SI,6602030,-40.79729832,-62.98475427
BUENOS AIRES,Patagones,José B. Casas,40,--,--,--,--,--,SI,--,--,--,6602040,-40.43636439,-62.54493435
BUENOS AIRES,Patagones,Juan A. Pradere,521,--,SI,--,--,--,SI,--,--,SI,6602050,-39.59938012,-62.65104708
CABA,COMUNA 12,COGHLAN,18604,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.56062513,-58.47494475
CORDOBA,Río Segundo,Costasacate,1480,SI,--,--,SI,--,SI,SI,SI,SI,14119070,-31.64709847,-63.75989558
CORDOBA,Río Segundo,Impira,163,--,--,--,--,--,--,--,SI,--,14119080,-31.79659292,-63.65112077
CORDOBA,Río Segundo,Laguna Larga,7437,SI,--,--,SI,--,SI,SI,SI,SI,14119090,-31.77839872,-63.8027369
CORDOBA,Río Segundo,Las Junturas,1748,SI,--,--,SI,SI,--,SI,SI,SI,14119100,-31.8313973,-63.45063645
CORDOBA,Río Segundo,Los Chañaritos,219,SI,--,--,SI,--,SI,--,--,SI,14119110,-31.40213775,-63.33210304
CORDOBA,Río Segundo,Luque,6253,SI,SI,--,SI,--,SI,SI,SI,SI,14119120,-31.64687363,-63.3447983
CORDOBA,Río Segundo,Manfredi,961,SI,--,--,SI,--,--,SI,SI,SI,14119130,-31.84405856,-63.74607461
CORDOBA,Río Segundo,Matorrales,972,--,--,--,--,--,--,SI,SI,SI,14119140,-31.71447204,-63.51185215
CORDOBA,Río Segundo,Oncativo,13180,SI,SI,--,SI,--,SI,SI,SI,SI,14119150,-31.91283581,-63.68368203
CORDOBA,Río Segundo,Pilar,14735,SI,--,--,SI,SI,SI,SI,SI,SI,14119160,-31.68045169,-63.88149798
CORDOBA,Río Segundo,Pozo del Molle,5680,--,SI,--,--,--,--,SI,SI,SI,14119170,-32.01943899,-62.91991826
CORDOBA,Río Segundo,Rincón,517,--,SI,--,--,--,SI,SI,SI,SI,14119180,-31.59538547,-63.61554143
CORDOBA,Río Segundo,Río Segundo,19713,SI,--,--,SI,--,SI,SI,SI,SI,14119190,-31.65015397,-63.91186302
CORDOBA,Río Segundo,Santiago Temple,2779,SI,SI,--,--,SI,SI,SI,SI,SI,14119200,-31.3871253,-63.4182078
ENTRE RIOS,Paraná,Paraná,247139,SI,SI,SI,SI,SI,SI,SI,SI,SI,30084160,-31.74156764,-60.52841459
ENTRE RIOS,Paraná,Pueblo Bellocq (Est. Las Garzas),282,--,--,--,--,--,--,SI,--,--,30084170,-31.42871404,-59.74578859
ENTRE RIOS,Paraná,Pueblo Brugo,802,--,--,--,--,--,SI,SI,SI,SI,30084180,-31.38830159,-60.0938334
ENTRE RIOS,Paraná,Pueblo General San Martín,296,--,--,--,--,--,--,--,--,SI,30084190,-31.46360641,-60.16796186
ENTRE RIOS,Paraná,Pueblo Moreno,0,--,--,--,--,--,--,--,--,--,30084070,-31.58849138,-60.06489293
ENTRE RIOS,Paraná,San Benito,9105,SI,SI,--,--,--,SI,SI,SI,SI,30084200,-31.78152181,-60.44197399
ENTRE RIOS,Paraná,Sauce Montrull,746,--,--,--,--,--,SI,--,--,--,30084210,-31.7463195,-60.35522971
ENTRE RIOS,Paraná,Sauce Pinto,107,--,--,--,--,--,--,SI,--,--,30084220,-31.84429907,-60.37474831
ENTRE RIOS,Paraná,Seguí,3695,SI,SI,--,--,SI,SI,SI,SI,SI,30084230,-31.95887508,-60.12698291
ENTRE RIOS,Paraná,Sosa,495,--,--,--,--,--,--,SI,--,--,30084240,-31.73857427,-59.91150814
ENTRE RIOS,Paraná,Tabossi,1322,--,SI,--,SI,--,SI,SI,SI,SI,30084250,-31.80470776,-59.93791516
ENTRE RIOS,Paraná,Tezanos Pintos,189,--,--,--,--,--,--,SI,--,--,30084260,-31.87354562,-60.49702353
ENTRE RIOS,Paraná,Viale,9383,SI,SI,--,SI,--,SI,SI,SI,SI,30084270,-31.87143308,-60.00992253
ENTRE RIOS,Paraná,Villa Fontana,160,--,--,--,--,--,--,SI,--,SI,30084280,-31.9086475,-60.46835208
ENTRE RIOS,Paraná,Villa Gobernador Luis F. Etchevehere,215,--,--,--,--,--,--,SI,--,--,30084290,-31.93428564,-60.42797377
LA RIOJA,Arauco,Villa Mazán,1090,--,--,--,--,--,SI,SI,--,--,46007050,-28.65862818,-66.55527589
LA RIOJA,Capital,La Rioja,178872,SI,SI,SI,SI,SI,SI,SI,SI,SI,46014010,-29.42178277,-66.85667538
LA RIOJA,Castro Barros,Aminga,833,--,SI,--,SI,--,SI,SI,--,--,46021010,-28.85546098,-66.93766177
LA RIOJA,Castro Barros,Anillaco,1573,--,SI,--,SI,SI,--,SI,--,SI,46021020,-28.81559003,-66.94392457
LA RIOJA,Castro Barros,Anjullón,418,--,SI,--,SI,--,SI,SI,--,--,46021030,-28.72725094,-66.93289447
LA RIOJA,Castro Barros,Chuquis,236,--,SI,--,--,--,--,--,--,--,46021040,-28.89798018,-66.9765195
LA RIOJA,Castro Barros,Los Molinos,244,--,SI,--,--,--,SI,--,--,--,46021050,-28.75441523,-66.93892029
LA RIOJA,Castro Barros,Pinchas,390,--,SI,--,--,--,SI,--,--,--,46021060,-28.93707603,-66.96651715
LA RIOJA,Castro Barros,San Pedro,298,--,SI,--,--,--,SI,SI,--,--,46021070,-28.66970905,-66.92813384
LA RIOJA,Castro Barros,Santa Vera Cruz,123,--,--,--,--,--,SI,--,--,--,46021080,-28.68350422,-66.96549399
LA RIOJA,Chamical,Chamical,12919,SI,SI,--,SI,SI,SI,SI,SI,SI,46035010,-30.37729516,-66.32403688
